case,dice score,recall,precision,specificity,accuracy,Pixel-Wise Accuracy,Pixel-Wise Precision,IoU_clase_0.0,IoU_clase_1.0
volume-covid19-A-0443,0.09739073711676134,0.05632261958653779,0.3595857418110887,0.9998506119684365,0.998447530409869,0.998447530409869,0.35958574181117536,0.9984474003718182,0.05118798642301231
volume-covid19-A-0445,0.3907440288676271,0.2650761579110922,0.742975386625967,0.9995981271362265,0.9963931613498264,0.9963931613498264,0.7429753866260074,0.9963889847910978,0.24281036446469248
volume-covid19-A-0455,0.033265631004006334,0.018060439887941288,0.21041666666659362,0.9998841406481582,0.998208516438802,0.998208516438802,0.21041666666666667,0.9982084612186432,0.016914145361170033
volume-covid19-A-0462,0.2912063413425782,0.19100042892236255,0.6125979656494659,0.9993636294473094,0.9951270648411342,0.9951270648411342,0.6125979656494914,0.9951221820603354,0.17041632842398238
volume-covid19-A-0463,0.14647509064052247,0.08757506663669072,0.44734251968496597,0.9997923163715172,0.9980445984871157,0.9980445984871157,0.44734251968503935,0.9980442703447175,0.0790251535875739
volume-covid19-A-0464,0.33041942250368506,0.20606902767866944,0.8332152257541591,0.9997821411406719,0.9956121115848936,0.9956121115848936,0.8332152257542013,0.995607355886344,0.1979056458593825
volume-covid19-A-0472,0.1209027404621125,0.12310458027199288,0.11877828054297747,0.9992919159403325,0.9986131456163194,0.9986131456163194,0.11877828054298642,0.9986130133429643,0.06434086359736918
volume-covid19-A-0473,0.002577734815530437,0.002436795613767153,0.002735978112174167,0.9998114234085761,0.9995997154106528,0.9995997154106528,0.0027359781121751026,0.9995997152036067,0.0012905307307630263
volume-covid19-A-0475,0.05524847405233993,0.3294283036550563,0.030152693583437747,0.9958246458350541,0.9955621534778226,0.9955621534778226,0.030152693583438177,0.9955615775426457,0.028409014372886836
volume-covid19-A-0476,0.1873525709187341,0.10503487686889242,0.8662409584086309,0.9998530451320935,0.9918180896389869,0.9918180896389869,0.8662409584086799,0.991810365559588,0.10335852847770532
volume-covid19-A-0479,0.2736066470891987,0.16050677783705916,0.9263569937369036,0.9998764854463351,0.9918293519453569,0.9918293519453569,0.926356993736952,0.9918167596007393,0.15848453460961498
volume-covid19-A-0483,0.3057071818467562,0.1858989955163153,0.8598874598070048,0.9999086428669891,0.9974609793049015,0.9974609793049015,0.8598874598070739,0.9974595592396978,0.18043349919878554
volume-covid19-A-0494,0.047951803959347505,0.10483536042716672,0.031085074941945835,0.9964945421541854,0.9955390294392904,0.9955390294392904,0.03108507494194638,0.9955385282249052,0.02456486681866207
volume-covid19-A-0495,0.5341370402263474,0.4007013658176418,0.8008115086683758,0.9991549551448103,0.9941235558461334,0.9941235558461334,0.800811508668388,0.9941036921858482,0.36438402148371934
volume-covid19-A-0498,0.5051209065999773,0.3960288658073584,0.6971655162284954,0.9992291558527611,0.9965383017935404,0.9965383017935404,0.6971655162285211,0.9965321752915206,0.3379008435064242
volume-covid19-A-0500,0.22832116788317833,0.39455095862744977,0.16064092029577634,0.999763808502917,0.9996944774280895,0.9996944774280895,0.16064092029580937,0.9996944636183391,0.12887277521423862
volume-covid19-A-0502,0.03207745531894046,0.017118551186033542,0.25426356589142357,0.999795294388268,0.9958049986097548,0.9958049986097548,0.25426356589147286,0.9958047069854505,0.016300161510746678
volume-covid19-A-0504,0.3026770796907118,0.1834235931245542,0.8651710350954169,0.9999307124212767,0.9979563471096665,0.9979563471096665,0.8651710350955131,0.9979554402866553,0.17832616060800294
volume-covid19-A-0511,0.5142503776878419,0.537337848227568,0.4930651456019139,0.9966767970629229,0.9939302297738882,0.9939302297738882,0.49306514560192133,0.9939106650254427,0.3461218296576504
volume-covid19-A-0521,0.5075736107429154,0.5331048255467814,0.48437609044594454,0.9960856804659116,0.9929141340584591,0.9929141340584591,0.48437609044594876,0.9928881622319669,0.3400995951268215
volume-covid19-A-0522,0.1938661450328282,0.1332341079316241,0.35576923076918515,0.9996853466596901,0.9985567937131787,0.9985567937131787,0.3557692307692308,0.9985565432193589,0.1073376397323328
volume-covid19-A-0524,0.2474262035968966,0.1796860457901483,0.39714755896867837,0.9997335588829716,0.9989332774328807,0.9989332774328807,0.3971475589687329,0.9989330903449672,0.141178764685809
volume-covid19-A-0525,0.6200576374516207,0.5268260236956952,0.7533826361971753,0.9969615651616242,0.9888217854049971,0.9888217854049971,0.7533826361971797,0.9887188869770575,0.449335895672153
volume-covid19-A-0526,0.011645892093530012,0.008493696084935833,0.01851851851851316,0.9998226773967055,0.9994323416931988,0.9994323416931988,0.018518518518518517,0.9994323397947206,0.005857051340715658
volume-covid19-A-0530,0.12333701272293839,0.07732935091425376,0.3045037292024807,0.9996805012460385,0.9980150420090248,0.9980150420090248,0.3045037292025244,0.9980147648085027,0.06572145002012197
volume-covid19-A-0531,0.0,0.0,0.0,0.9997980427673647,0.9997153878211975,0.9997153878211975,0.0,0.9997153878211975,0.0
volume-covid19-A-0534,0.1022053231939008,0.1271282633370688,0.08545269582907287,0.9997889264698122,0.999653566800631,0.999653566800631,0.08545269582909461,0.9996535599691626,0.05385478442058022
volume-covid19-A-0537,0.47845138922328234,0.34477493858175434,0.7814269535673594,0.9995408498573085,0.996438190854829,0.996438190854829,0.7814269535673839,0.9964323622524888,0.3144502816633964
